timestamp,gt_uref_regression,slope_v_per_day,slope_uv_per_h,intercept_v,r2,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2023-07-10,1.610403950792264,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-11,1.6104481836514606,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-12,1.6104924165106569,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-13,1.6105366493698532,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-14,1.6105808822290495,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-15,1.6106251150882458,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-16,1.610669347947442,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-17,1.6107135808066384,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-18,1.610757813665835,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-19,1.6108020465250312,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-20,1.6108462793842275,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-21,1.6108905122434238,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-22,1.6109347451026201,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-23,1.6109789779618164,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-24,1.6110232108210127,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-25,1.6110674436802093,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
2023-07-26,1.6111116765394056,4.4232859196333024e-05,1.8430357998472093,1.6104201695073028,0.7853784841897654,G6M2,g6m2_low_load,0.28,57,10,0.26,0.3,53,60,2,43
