timestamp,gt_uref_raw,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2021-11-05,1.6202879265394738,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-10,1.624176294478261,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-12,1.6313813308731988,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-13,1.6273606872393247,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-14,1.6297573245773196,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-15,1.630110775652174,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-16,1.627859152886256,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-17,1.6291049092509753,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-18,1.6326479138290995,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-19,1.6317001980037384,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-24,1.627587147465409,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-25,1.6310082252927292,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-26,1.6312380624707183,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-27,1.6325695982126245,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-28,1.6317441525656566,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-29,1.631768727874498,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-11-30,1.6339241420865385,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-10,1.626156240056257,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-11,1.6274687554823284,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-12,1.6343845874498326,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-13,1.6351717000416668,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-14,1.6320213135186916,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-15,1.6305745557297298,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-16,1.6327785010766962,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-17,1.632069722027778,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-18,1.632478649846041,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-19,1.6354855740887728,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
