timestamp,gt_uref_raw,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2023-07-16,1.7969795994136644,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
2023-09-24,1.8156125883798342,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
2024-04-01,1.8521345966571086,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
2024-06-23,1.8545877917392835,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
2024-09-22,1.874671338706888,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
2025-03-16,1.9134807264482654,G6M2,g6m2_high_load,1.31,58.0,18.0,1.29,1.33,56,59.5,4,78
