timestamp,gt_uref_regression,slope_v_per_day,slope_uv_per_h,intercept_v,r2,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2024-02-19,1.7672080752612809,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-20,1.767343452114889,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-21,1.7674788289684973,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-22,1.7676142058221056,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-23,1.7677495826757137,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-24,1.767884959529322,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-25,1.7680203363829303,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-26,1.7681557132365384,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-27,1.7682910900901467,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
2024-02-28,1.768426466943755,0.00013537685360823955,5.640702233676648,1.7369332982326915,0.9640820933015005,G6M2,g6m2_mid_load,1.0,58.0,33.0,0.98,1.02,57,60,7,142
